ID,CONJUNTODADOS_PRODUTO,TABELA,ORDEM_ORIGEM,TABELA_ORIGEM,SISTEMA_ORIGEM,SERVIDOR_ORIGEM,DATABASE_ORIGEM,SCHEMA_ORIGEM,TIPO_CONEXAO,REPOSITORIO,MECANICA,FREQUENCIA,MODO_ESCRITA
DB_PAN_DL_CURATED.TB_VEICULOS_TABCORPPANVEIC_TSCOB,Veículos,TB_VEICULOS_TABCORPPANVEIC_TSCOB,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TSVEI,Veículos,TB_VEICULOS_TABCORPPANVEIC_TSVEI,1,,,,,,,,,diario,
DB_PAN_DL_CURATED.TB_VEICULOS_TABCORPPANVEIC_TSVEI,Veículos,TB_VEICULOS_TABCORPPANVEIC_TSVEI,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TTABE,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTABE,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TTABE,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTABE,1,,,,,,,,,diario,
DB_PAN_DL_CURATED.TB_VEICULOS_TABCORPPANVEIC_TTABE,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTABE,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TTDSP,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTDSP,1,,,,,,,,,diario,
DB_PAN_DL_CURATED.TB_VEICULOS_TABCORPPANVEIC_TTDSP,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTDSP,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TTPCERT,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTPCERT,1,,,,,,,,,diario,
DB_PAN_DL_CURATED.TB_VEICULOS_TABCORPPANVEIC_TTPCERT,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTPCERT,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TTPPROD,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTPPROD,1,,,,,,,,,diario,
DB_PAN_DL_CURATED.TB_VEICULOS_TABCORPPANVEIC_TTPPROD,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTPPROD,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TTPSUBPROD,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTPSUBPROD,1,,,,,,,,,diario,
DB_PAN_DL_CURATED.TB_VEICULOS_TABCORPPANVEIC_TTPSUBPROD,Veículos,TB_VEICULOS_TABCORPPANVEIC_TTPSUBPROD,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TVEIC,Veículos,TB_VEICULOS_TABCORPPANVEIC_TVEIC,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_VEICULOS_TABCORPPANVEIC_TVEIC,Veículos,TB_VEICULOS_TABCORPPANVEIC_TVEIC,1,,,,,,,,,diario,
DB_PAN_DL_CURATED.TB_VEICULOS_TABCORPPANVEIC_TVEIC,Veículos,TB_VEICULOS_TABCORPPANVEIC_TVEIC,1,,,,,,,,,diario,
DB_PAN_DL_SPEC.TBCRE_REAVALIACAO_CAR-EQUITY,Crédito,TBCRE_REAVALIACAO_CAR-EQUITY,1,,,PANFDBP3041G\G,PRINCIPAL,DBO,,,,,
DB_PAN_DL_SPEC.TBCRE_REAVALIACAO_NEGATIVADO,Crédito,TBCRE_REAVALIACAO_NEGATIVADO,1,,,,,,,,,,
DB_PAN_DL_RAW.VW_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM,Adquirência,VW_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM,1,,,,,,,,,Diário,
DB_PAN_DL_RAW.VW_ADQUIRENCIA_ADIQ_PAYMENTS_LIST,Adquirência,VW_ADQUIRENCIA_ADIQ_PAYMENTS_LIST,1,,,,,,,,,,
DB_PAN_DL_RAW.VW_ADQUIRENCIA_ADIQ_PRECADASTRO_SUB,Adquirência,VW_ADQUIRENCIA_ADIQ_PRECADASTRO_SUB,1,,,,,,,,,,
DB_PAN_DL_RAW.VW_ADQUIRENCIA_ADIQ_SELLER_ECOMM_SUB,Adquirência,VW_ADQUIRENCIA_ADIQ_SELLER_ECOMM_SUB,1,,,,,,,,,Diário,
DB_PAN_DL_RAW.VW_ADQUIRENCIA_ADIQ_SELLER_LIST_SUB,Adquirência,VW_ADQUIRENCIA_ADIQ_SELLER_LIST_SUB,1,,,,,,,,,Diário,
DB_PAN_DL_SPEC.VW_AUXILIO_EMERGENCIAL_CPF_COMPLETO,Bureaux,VW_AUXILIO_EMERGENCIAL_CPF_COMPLETO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_AUXILIO_EMERGENCIAL_CPF_COMPLETO,Bureaux,VW_AUXILIO_EMERGENCIAL_CPF_COMPLETO,1,,,,,,,,,,
DB_PAN_DL_RAW.VW_BACEN_SCR_CREDITO_3040,Bureaux,VW_BACEN_SCR_CREDITO_3040,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BACEN_SCR_CREDITO_3040_API,Bureaux,VW_BACEN_SCR_CREDITO_3040_API,1,,,,,,,,,,
DB_PAN_DL_RAW.VW_BACEN_SCR_CREDITO_3040_EXTRA,Bureaux,VW_BACEN_SCR_CREDITO_3040_EXTRA,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BANCO_DIGITAL_ONBOARDING_CREDITO_CREDITO,Banco Digital,VW_BANCO_DIGITAL_ONBOARDING_CREDITO_CREDITO,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BANCO_DIGITAL_ONBOARDING_CREDITO_PENDENCIAPID,Banco Digital,VW_BANCO_DIGITAL_ONBOARDING_CREDITO_PENDENCIAPID,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BANCO_DIGITAL_ONBOARDING_ONBOARDING_CADASTRO,Banco Digital,VW_BANCO_DIGITAL_ONBOARDING_ONBOARDING_CADASTRO,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BANCO_DIGITAL_ONBOARDING_ONBOARDING_CADASTRO_PURO_CREDITO,Banco Digital,VW_BANCO_DIGITAL_ONBOARDING_ONBOARDING_CADASTRO_PURO_CREDITO,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BANCO_DIGITAL_ONBOARDING_ONBOARDING_CREDITO,Banco Digital,VW_BANCO_DIGITAL_ONBOARDING_ONBOARDING_CREDITO,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BANCO_DIGITAL_ONBOARDING_ONBOARDING_ETAPA,Banco Digital,VW_BANCO_DIGITAL_ONBOARDING_ONBOARDING_ETAPA,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BANCO_DIGITAL_ONBOARDING_PROCESSO_ETAPAS_FORMALIZACAO,Banco Digital,VW_BANCO_DIGITAL_ONBOARDING_PROCESSO_ETAPAS_FORMALIZACAO,1,,,,,,,,,,
DB_PAN_DL_SPEC.VW_BANCO_DIGITAL_ONBOARDING_PROCESSO_ETAPAS_ONBOARDING,Banco Digital,VW_BANCO_DIGITAL_ONBOARDING_PROCESSO_ETAPAS_ONBOARDING,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_ANALITICO_CONTABIL,Crédito,VW_BI_ODS_RL_ANALITICO_CONTABIL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AFL_REL_CONTAS_ORIG_MIDIA,Banco Digital,VW_BI_ODS_RL_BCD_AFL_REL_CONTAS_ORIG_MIDIA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_ANALITICO_CLI_CTA_MOVTO,Banco Digital,VW_BI_ODS_RL_BCD_ANALITICO_CLI_CTA_MOVTO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_ANOT_CREDITO,Banco Digital,VW_BI_ODS_RL_BCD_AUT_ANOT_CREDITO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_BLOQ_ORD_PAG,Banco Digital,VW_BI_ODS_RL_BCD_AUT_BLOQ_ORD_PAG,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_MOV_INT_RECUSADOS,Banco Digital,VW_BI_ODS_RL_BCD_AUT_MOV_INT_RECUSADOS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_MOV_INTERNOS,Banco Digital,VW_BI_ODS_RL_BCD_AUT_MOV_INTERNOS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_MSG_END_ENVIADA,Banco Digital,VW_BI_ODS_RL_BCD_AUT_MSG_END_ENVIADA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_MSG_END_RECEBIDA,Banco Digital,VW_BI_ODS_RL_BCD_AUT_MSG_END_RECEBIDA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_PARTICIPACOES,Banco Digital,VW_BI_ODS_RL_BCD_AUT_PARTICIPACOES,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_PARTICIPANTE_PIX,Banco Digital,VW_BI_ODS_RL_BCD_AUT_PARTICIPANTE_PIX,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_REL_PORTABILIDADE_ANALITICO,Banco Digital,VW_BI_ODS_RL_BCD_AUT_REL_PORTABILIDADE_ANALITICO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_REL_PORTABILIDADE_RESUMO,Banco Digital,VW_BI_ODS_RL_BCD_AUT_REL_PORTABILIDADE_RESUMO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_SOLICIT_PORTAB_SALARIO,Banco Digital,VW_BI_ODS_RL_BCD_AUT_SOLICIT_PORTAB_SALARIO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_STATUS_ANOT_CRED,Banco Digital,VW_BI_ODS_RL_BCD_AUT_STATUS_ANOT_CRED,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_AUT_TRANSACOES_PIX,Banco Digital,VW_BI_ODS_RL_BCD_AUT_TRANSACOES_PIX,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_GLM_DESC_PRODUTO,Banco Digital,VW_BI_ODS_RL_BCD_GLM_DESC_PRODUTO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_GLM_LIMITE,Banco Digital,VW_BI_ODS_RL_BCD_GLM_LIMITE,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_OFERTA_DE_CREDITO_EP,Banco Digital,VW_BI_ODS_RL_BCD_OFERTA_DE_CREDITO_EP,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_PROFISSOES,Banco Digital,VW_BI_ODS_RL_BCD_PROFISSOES,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_REL_DNA_CLIENTE_BANCO_DIGITAL,Banco Digital,VW_BI_ODS_RL_BCD_REL_DNA_CLIENTE_BANCO_DIGITAL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_REL_DNA_CLIENTE_BANCO_DIGITAL_V2,Banco Digital,VW_BI_ODS_RL_BCD_REL_DNA_CLIENTE_BANCO_DIGITAL_V2,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_BCD_TRANSACOES_SPB,Banco Digital,VW_BI_ODS_RL_BCD_TRANSACOES_SPB,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CAD_BEM_FIN_PROP,Reserva de Dados Técnicos,VW_BI_ODS_RL_CAD_BEM_FIN_PROP,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CAD_MODELO_DECISAO_ACORDO,Recuperação de Crédito,VW_BI_ODS_RL_CAD_MODELO_DECISAO_ACORDO,1,,,,,,,,,,
DB_PAN_DL_SPEC.TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,Crédito,TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,2,db_pan_dl_raw.tb_banco_digital_crivo45_dms_campooperacao,AWS,S3,PAN-DL-PRD-RAW,tb_banco_digital_crivo45_dms_campooperacao,jb_spec_cre_crivo_politica_concessao_credito,spec-cre-crivo-politica-concessao-credito,AUTOMATICA,DIÁRIO ÀS 05:30H,FULL/APPEND
DB_PAN_DL_SPEC.TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,Crédito,TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,3,db_pan_dl_raw.tb_banco_digital_crivo45_dms_campo ,AWS,S3,PAN-DL-PRD-RAW,tb_banco_digital_crivo45_dms_campo ,jb_spec_cre_crivo_politica_concessao_credito,spec-cre-crivo-politica-concessao-credito,AUTOMATICA,DIÁRIO ÀS 05:30H,FULL/APPEND
DB_PAN_DL_SPEC.TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,Crédito,TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,4,db_pan_dl_raw.tb_banco_digital_crivo45_dms_operacao,AWS,S3,PAN-DL-PRD-RAW,tb_banco_digital_crivo45_dms_operacao,jb_spec_cre_crivo_politica_concessao_credito,spec-cre-crivo-politica-concessao-credito,AUTOMATICA,DIÁRIO ÀS 05:30H,FULL/APPEND
DB_PAN_DL_SPEC.TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,Crédito,TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,5,db_pan_dl_raw.tb_banco_digital_crivo45_dms_valorvariavelcriteri,AWS,S3,PAN-DL-PRD-RAW,tb_banco_digital_crivo45_dms_valorvariavelcriteri,jb_spec_cre_crivo_politica_concessao_credito,spec-cre-crivo-politica-concessao-credito,AUTOMATICA,DIÁRIO ÀS 05:30H,FULL/APPEND
DB_PAN_DL_SPEC.TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,Crédito,TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,6,db_pan_dl_raw.tb_banco_digital_crivo45_dms_variavelcriterio,AWS,S3,PAN-DL-PRD-RAW,tb_banco_digital_crivo45_dms_variavelcriterio,jb_spec_cre_crivo_politica_concessao_credito,spec-cre-crivo-politica-concessao-credito,AUTOMATICA,DIÁRIO ÀS 05:30H,FULL/APPEND
DB_PAN_DL_SPEC.TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,Crédito,TB_CRE_BARRAMENTO_POLITICA_CONCESSAO_CREDITO_CARTAO,7,db_pan_dl_raw.tb_banco_digital_crivo45_dms_decisao ,AWS,S3,PAN-DL-PRD-RAW,tb_banco_digital_crivo45_dms_decisao ,jb_spec_cre_crivo_politica_concessao_credito,spec-cre-crivo-politica-concessao-credito,AUTOMATICA,DIÁRIO ÀS 05:30H,FULL/APPEND
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CAD_MOV_VEIC,Veículos,VW_BI_ODS_RL_CAD_MOV_VEIC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CAD_PRODUTO_VEIC,Veículos,VW_BI_ODS_RL_CAD_PRODUTO_VEIC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CANAIS_OUVIDORIA,Reserva de Dados Técnicos,VW_BI_ODS_RL_CANAIS_OUVIDORIA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,VW_BI_ODS_RL_CANAIS_SAC_SDC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CBR_API_CONSULTA_EVENT,Recuperação de Crédito,VW_BI_ODS_RL_CBR_API_CONSULTA_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CBR_API_TICKET_ASSESSORIA,Recuperação de Crédito,VW_BI_ODS_RL_CBR_API_TICKET_ASSESSORIA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CBR_API_TICKET_ASSESSORIA_CTR,Recuperação de Crédito,VW_BI_ODS_RL_CBR_API_TICKET_ASSESSORIA_CTR,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CGO_CBR_ACORDOS,Reserva de Dados Técnicos,VW_BI_ODS_RL_CGO_CBR_ACORDOS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CGO_PARC,Consignado,VW_BI_ODS_RL_CGO_PARC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CGO_PARC_EXTR,Consignado,VW_BI_ODS_RL_CGO_PARC_EXTR,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CGO_PARC_V2,Consignado,VW_BI_ODS_RL_CGO_PARC_V2,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CONS_EXT,Veículos,VW_BI_ODS_RL_CONS_EXT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CONV_CESSAO_CRED,Crédito,VW_BI_ODS_RL_CONV_CESSAO_CRED,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CPE_ACORDO_OFERTA,Recuperação de Crédito,VW_BI_ODS_RL_CPE_ACORDO_OFERTA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CPE_ACORDO_PARCELA,Recuperação de Crédito,VW_BI_ODS_RL_CPE_ACORDO_PARCELA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CPE_ANALITICO_CONTABIL,Recuperação de Crédito,VW_BI_ODS_RL_CPE_ANALITICO_CONTABIL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CPE_ASSESSORIAS,Recuperação de Crédito,VW_BI_ODS_RL_CPE_ASSESSORIAS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CPE_BANCOS,Recuperação de Crédito,VW_BI_ODS_RL_CPE_BANCOS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CPE_CAD_UNIDADE,Recuperação de Crédito,VW_BI_ODS_RL_CPE_CAD_UNIDADE,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CPE_LANC_CONTABEIS,Recuperação de Crédito,VW_BI_ODS_RL_CPE_LANC_CONTABEIS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CPE_OPERACOES,Reserva de Dados Técnicos,VW_BI_ODS_RL_CPE_OPERACOES,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ACORDO,Cartões,VW_BI_ODS_RL_CRT_ACORDO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_AGENCIA_COBRANCA,Cartões,VW_BI_ODS_RL_CRT_AGENCIA_COBRANCA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ARQ_AUTORIZACAO,Cartões,VW_BI_ODS_RL_CRT_ARQ_AUTORIZACAO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ARQ_FAT_PARC_ROT_ENC,Cartões,VW_BI_ODS_RL_CRT_ARQ_FAT_PARC_ROT_ENC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ARQ_FAT_PARC_ROT_FIN,Cartões,VW_BI_ODS_RL_CRT_ARQ_FAT_PARC_ROT_FIN,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ARQ_FAT_PARC_ROTAT,Cartões,VW_BI_ODS_RL_CRT_ARQ_FAT_PARC_ROTAT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ARQ_FATURA_INTERNET,Cartões,VW_BI_ODS_RL_CRT_ARQ_FATURA_INTERNET,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ARQ_FATURA_PARCELA,Cartões,VW_BI_ODS_RL_CRT_ARQ_FATURA_PARCELA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ARQ_MONETARIO,Cartões,VW_BI_ODS_RL_CRT_ARQ_MONETARIO,1,,,,,,,,,Diário,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ASSESSORIA_INTERSIC ,Reserva de Dados Técnicos,VW_BI_ODS_RL_CRT_ASSESSORIA_INTERSIC ,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_AUXDOMINIO_GCC,Cartões,VW_BI_ODS_RL_CRT_AUXDOMINIO_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_CLIENTE,Cartões,VW_BI_ODS_RL_CRT_CAD_CLIENTE,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_CLIENTE_COMPL,Cartões,VW_BI_ODS_RL_CRT_CAD_CLIENTE_COMPL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_COMPL,Cartões,VW_BI_ODS_RL_CRT_CAD_COMPL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_CONTA,Cartões,VW_BI_ODS_RL_CRT_CAD_CONTA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_CONTA_COMPL,Cartões,VW_BI_ODS_RL_CRT_CAD_CONTA_COMPL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_DEMONSTRATIVO,Cartões,VW_BI_ODS_RL_CRT_CAD_DEMONSTRATIVO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_FATURA,Cartões,VW_BI_ODS_RL_CRT_CAD_FATURA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_LOGO,Cartões,VW_BI_ODS_RL_CRT_CAD_LOGO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_MOTDEV,Cartões,VW_BI_ODS_RL_CRT_CAD_MOTDEV,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_MOTDEV_CART,Cartões,VW_BI_ODS_RL_CRT_CAD_MOTDEV_CART,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_PLASTICO,Cartões,VW_BI_ODS_RL_CRT_CAD_PLASTICO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAD_PLASTICO_COMPL,Cartões,VW_BI_ODS_RL_CRT_CAD_PLASTICO_COMPL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAMPANHA_GCC,Cartões,VW_BI_ODS_RL_CRT_CAMPANHA_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CAMPANHALOJA_GCC,Cartões,VW_BI_ODS_RL_CRT_CAMPANHALOJA_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CANAL,Cartões,VW_BI_ODS_RL_CRT_CANAL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CANALVENDA_GCC,Cartões,VW_BI_ODS_RL_CRT_CANALVENDA_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CARTAO_GCC,Cartões,VW_BI_ODS_RL_CRT_CARTAO_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CARTEIRA,Cartões,VW_BI_ODS_RL_CRT_CARTEIRA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CLIENTE,Cartões,VW_BI_ODS_RL_CRT_CLIENTE,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CLIENTE_GCC,Cartões,VW_BI_ODS_RL_CRT_CLIENTE_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_CONTA_GCC,Cartões,VW_BI_ODS_RL_CRT_CONTA_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_DEPARA_MCC,Cartões,VW_BI_ODS_RL_CRT_DEPARA_MCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_DEVEDOR,Cartões,VW_BI_ODS_RL_CRT_DEVEDOR,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_ENDERECO_GCC,Cartões,VW_BI_ODS_RL_CRT_ENDERECO_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_LOGO,Cartões,VW_BI_ODS_RL_CRT_LOGO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_LOJA,Cartões,VW_BI_ODS_RL_CRT_LOJA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_LOJA_GCC,Cartões,VW_BI_ODS_RL_CRT_LOJA_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_MOTIVORECUSA_GCC,Cartões,VW_BI_ODS_RL_CRT_MOTIVORECUSA_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_MOVTO_CONTA_CORRENTE,Cartões,VW_BI_ODS_RL_CRT_MOVTO_CONTA_CORRENTE,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_PROPOSTA_GCC,Cartões,VW_BI_ODS_RL_CRT_PROPOSTA_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_PROPOSTAADICIONAL_GCC,Cartões,VW_BI_ODS_RL_CRT_PROPOSTAADICIONAL_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_PROPOSTASTATUS_GCC,Cartões,VW_BI_ODS_RL_CRT_PROPOSTASTATUS_GCC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.VW_BI_ODS_RL_CRT_SALDO_CREDOR,Cartões,VW_BI_ODS_RL_CRT_SALDO_CREDOR,1,,,,,,,,,,
